"","conn_name","region"
"18752","95_188","7_7"
"18753","95_189","1_7"
"18754","95_190","1_7"
"18755","95_191","1_7"
"18756","95_192","1_7"
"18757","95_193","1_7"
"18758","95_194","1_7"
"18759","95_195","1_7"
"18760","95_196","1_7"
"18761","95_197","1_7"
"18762","95_198","1_7"
"18763","95_199","1_7"
"18764","95_200","1_7"
"18765","95_201","3_7"
"18766","95_202","1_7"
"18767","95_203","1_7"
"18768","95_204","1_7"
"18769","95_205","1_7"
"18770","95_206","1_7"
"18771","95_207","1_7"
"18772","95_208","1_7"
"18773","95_209","1_7"
"18774","95_210","1_7"
"18775","95_211","0_7"
"18776","95_212","0_7"
"18777","95_213","0_7"
"18778","95_214","0_7"
"18779","95_215","0_7"
"18780","95_216","0_7"
"18781","95_217","0_7"
"18782","95_218","0_7"
"18783","95_219","0_7"
"18784","95_220","0_7"
"18785","95_221","0_7"
"18786","95_222","0_7"
"18787","95_223","0_7"
"18788","95_224","0_7"
"18789","95_225","0_7"
"18790","95_226","0_7"
"18791","95_227","0_7"
"18792","95_228","0_7"
"18793","95_229","0_7"
"18794","95_230","0_7"
"18795","95_231","0_7"
"18796","95_232","0_7"
"18797","95_233","0_7"
"18798","95_234","0_7"
"18799","95_235","0_7"
"18800","95_236","0_7"
"18801","95_237","0_7"
"18802","95_238","0_7"
"18803","95_239","0_7"
"18804","95_240","0_7"
"18805","95_241","0_7"
"18806","95_242","0_7"
"18807","95_243","0_7"
"18808","95_244","0_7"
"18809","95_245","0_7"
"18810","95_246","0_7"
"18811","96_97","3_5"
"18812","96_98","3_5"
"18813","96_99","5_6"
"18814","96_100","5_6"
"18815","96_101","5_5"
"18816","96_102","5_5"
"18817","96_103","5_5"
"18818","96_104","5_5"
"18819","96_105","1_5"
"18820","96_106","1_5"
"18821","96_107","3_5"
"18822","96_108","1_5"
"18823","96_109","5_5"
"18824","96_110","5_5"
"18825","96_111","5_5"
"18826","96_112","1_5"
"18827","96_113","1_5"
"18828","96_114","1_5"
"18829","96_115","5_5"
"18830","96_116","5_5"
"18831","96_117","5_5"
"18832","96_118","5_5"
"18833","96_119","1_5"
"18834","96_120","1_5"
"18835","96_121","5_7"
"18836","96_122","5_7"
"18837","96_123","4_5"
"18838","96_124","4_5"
"18839","96_125","3_5"
"18840","96_126","3_5"
"18841","96_127","3_5"
"18842","96_128","3_5"
"18843","96_129","3_5"
"18844","96_130","3_5"
"18845","96_131","2_5"
"18846","96_132","2_5"
"18847","96_133","3_5"
"18848","96_134","3_5"
"18849","96_135","1_5"
"18850","96_136","1_5"
"18851","96_137","5_6"
"18852","96_138","5_6"
"18853","96_139","3_5"
"18854","96_140","3_5"
"18855","96_141","5_7"
"18856","96_142","5_6"
"18857","96_143","3_5"
"18858","96_144","5_7"
"18859","96_145","2_5"
"18860","96_146","2_5"
"18861","96_147","5_6"
"18862","96_148","5_6"
"18863","96_149","2_5"
"18864","96_150","3_5"
"18865","96_151","1_5"
"18866","96_152","1_5"
"18867","96_153","5_7"
"18868","96_154","5_7"
"18869","96_155","2_5"
"18870","96_156","2_5"
"18871","96_157","2_5"
"18872","96_158","2_5"
"18873","96_159","3_5"
"18874","96_160","2_5"
"18875","96_161","2_5"
"18876","96_162","2_5"
"18877","96_163","2_5"
"18878","96_164","2_5"
"18879","96_165","0_5"
"18880","96_166","5_6"
"18881","96_167","4_5"
"18882","96_168","4_5"
"18883","96_169","4_5"
"18884","96_170","4_5"
"18885","96_171","2_5"
"18886","96_172","2_5"
"18887","96_173","4_5"
"18888","96_174","4_5"
"18889","96_175","5_7"
"18890","96_176","5_7"
"18891","96_177","0_5"
"18892","96_178","0_5"
"18893","96_179","5_7"
"18894","96_180","4_5"
"18895","96_181","5_7"
"18896","96_182","1_5"
"18897","96_183","4_5"
"18898","96_184","4_5"
"18899","96_185","4_5"
"18900","96_186","4_5"
"18901","96_187","5_7"
"18902","96_188","5_7"
"18903","96_189","1_5"
"18904","96_190","1_5"
"18905","96_191","1_5"
"18906","96_192","1_5"
"18907","96_193","1_5"
"18908","96_194","1_5"
"18909","96_195","1_5"
"18910","96_196","1_5"
"18911","96_197","1_5"
"18912","96_198","1_5"
"18913","96_199","1_5"
"18914","96_200","1_5"
"18915","96_201","3_5"
"18916","96_202","1_5"
"18917","96_203","1_5"
"18918","96_204","1_5"
"18919","96_205","1_5"
"18920","96_206","1_5"
"18921","96_207","1_5"
"18922","96_208","1_5"
"18923","96_209","1_5"
"18924","96_210","1_5"
"18925","96_211","0_5"
"18926","96_212","0_5"
"18927","96_213","0_5"
"18928","96_214","0_5"
"18929","96_215","0_5"
"18930","96_216","0_5"
"18931","96_217","0_5"
"18932","96_218","0_5"
"18933","96_219","0_5"
"18934","96_220","0_5"
"18935","96_221","0_5"
"18936","96_222","0_5"
"18937","96_223","0_5"
"18938","96_224","0_5"
"18939","96_225","0_5"
"18940","96_226","0_5"
"18941","96_227","0_5"
"18942","96_228","0_5"
"18943","96_229","0_5"
"18944","96_230","0_5"
"18945","96_231","0_5"
"18946","96_232","0_5"
"18947","96_233","0_5"
"18948","96_234","0_5"
"18949","96_235","0_5"
"18950","96_236","0_5"
"18951","96_237","0_5"
"18952","96_238","0_5"
"18953","96_239","0_5"
"18954","96_240","0_5"
"18955","96_241","0_5"
"18956","96_242","0_5"
"18957","96_243","0_5"
"18958","96_244","0_5"
"18959","96_245","0_5"
"18960","96_246","0_5"
"18961","97_98","3_3"
"18962","97_99","3_6"
"18963","97_100","3_6"
"18964","97_101","3_5"
"18965","97_102","3_5"
"18966","97_103","3_5"
"18967","97_104","3_5"
"18968","97_105","1_3"
"18969","97_106","1_3"
"18970","97_107","3_3"
"18971","97_108","1_3"
"18972","97_109","3_5"
"18973","97_110","3_5"
"18974","97_111","3_5"
"18975","97_112","1_3"
"18976","97_113","1_3"
"18977","97_114","1_3"
"18978","97_115","3_5"
"18979","97_116","3_5"
"18980","97_117","3_5"
"18981","97_118","3_5"
"18982","97_119","1_3"
"18983","97_120","1_3"
"18984","97_121","3_7"
"18985","97_122","3_7"
"18986","97_123","3_4"
"18987","97_124","3_4"
"18988","97_125","3_3"
"18989","97_126","3_3"
"18990","97_127","3_3"
"18991","97_128","3_3"
"18992","97_129","3_3"
"18993","97_130","3_3"
"18994","97_131","2_3"
"18995","97_132","2_3"
"18996","97_133","3_3"
"18997","97_134","3_3"
"18998","97_135","1_3"
"18999","97_136","1_3"
"19000","97_137","3_6"
"19001","97_138","3_6"
"19002","97_139","3_3"
"19003","97_140","3_3"
"19004","97_141","3_7"
"19005","97_142","3_6"
"19006","97_143","3_3"
"19007","97_144","3_7"
"19008","97_145","2_3"
"19009","97_146","2_3"
"19010","97_147","3_6"
"19011","97_148","3_6"
"19012","97_149","2_3"
"19013","97_150","3_3"
"19014","97_151","1_3"
"19015","97_152","1_3"
"19016","97_153","3_7"
"19017","97_154","3_7"
"19018","97_155","2_3"
"19019","97_156","2_3"
"19020","97_157","2_3"
"19021","97_158","2_3"
"19022","97_159","3_3"
"19023","97_160","2_3"
"19024","97_161","2_3"
"19025","97_162","2_3"
"19026","97_163","2_3"
"19027","97_164","2_3"
"19028","97_165","0_3"
"19029","97_166","3_6"
"19030","97_167","3_4"
"19031","97_168","3_4"
"19032","97_169","3_4"
"19033","97_170","3_4"
"19034","97_171","2_3"
"19035","97_172","2_3"
"19036","97_173","3_4"
"19037","97_174","3_4"
"19038","97_175","3_7"
"19039","97_176","3_7"
"19040","97_177","0_3"
"19041","97_178","0_3"
"19042","97_179","3_7"
"19043","97_180","3_4"
"19044","97_181","3_7"
"19045","97_182","1_3"
"19046","97_183","3_4"
"19047","97_184","3_4"
"19048","97_185","3_4"
"19049","97_186","3_4"
"19050","97_187","3_7"
"19051","97_188","3_7"
"19052","97_189","1_3"
"19053","97_190","1_3"
"19054","97_191","1_3"
"19055","97_192","1_3"
"19056","97_193","1_3"
"19057","97_194","1_3"
"19058","97_195","1_3"
"19059","97_196","1_3"
"19060","97_197","1_3"
"19061","97_198","1_3"
"19062","97_199","1_3"
"19063","97_200","1_3"
"19064","97_201","3_3"
"19065","97_202","1_3"
"19066","97_203","1_3"
"19067","97_204","1_3"
"19068","97_205","1_3"
"19069","97_206","1_3"
"19070","97_207","1_3"
"19071","97_208","1_3"
"19072","97_209","1_3"
"19073","97_210","1_3"
"19074","97_211","0_3"
"19075","97_212","0_3"
"19076","97_213","0_3"
"19077","97_214","0_3"
"19078","97_215","0_3"
"19079","97_216","0_3"
"19080","97_217","0_3"
"19081","97_218","0_3"
"19082","97_219","0_3"
"19083","97_220","0_3"
"19084","97_221","0_3"
"19085","97_222","0_3"
"19086","97_223","0_3"
"19087","97_224","0_3"
"19088","97_225","0_3"
"19089","97_226","0_3"
"19090","97_227","0_3"
"19091","97_228","0_3"
"19092","97_229","0_3"
"19093","97_230","0_3"
"19094","97_231","0_3"
"19095","97_232","0_3"
"19096","97_233","0_3"
"19097","97_234","0_3"
"19098","97_235","0_3"
"19099","97_236","0_3"
"19100","97_237","0_3"
"19101","97_238","0_3"
"19102","97_239","0_3"
"19103","97_240","0_3"
"19104","97_241","0_3"
"19105","97_242","0_3"
"19106","97_243","0_3"
"19107","97_244","0_3"
"19108","97_245","0_3"
"19109","97_246","0_3"
"19110","98_99","3_6"
"19111","98_100","3_6"
"19112","98_101","3_5"
"19113","98_102","3_5"
"19114","98_103","3_5"
"19115","98_104","3_5"
"19116","98_105","1_3"
"19117","98_106","1_3"
"19118","98_107","3_3"
"19119","98_108","1_3"
"19120","98_109","3_5"
"19121","98_110","3_5"
"19122","98_111","3_5"
"19123","98_112","1_3"
"19124","98_113","1_3"
"19125","98_114","1_3"
"19126","98_115","3_5"
"19127","98_116","3_5"
"19128","98_117","3_5"
"19129","98_118","3_5"
"19130","98_119","1_3"
"19131","98_120","1_3"
"19132","98_121","3_7"
"19133","98_122","3_7"
"19134","98_123","3_4"
"19135","98_124","3_4"
"19136","98_125","3_3"
"19137","98_126","3_3"
"19138","98_127","3_3"
"19139","98_128","3_3"
"19140","98_129","3_3"
"19141","98_130","3_3"
"19142","98_131","2_3"
"19143","98_132","2_3"
"19144","98_133","3_3"
"19145","98_134","3_3"
"19146","98_135","1_3"
"19147","98_136","1_3"
"19148","98_137","3_6"
"19149","98_138","3_6"
"19150","98_139","3_3"
"19151","98_140","3_3"
"19152","98_141","3_7"
"19153","98_142","3_6"
"19154","98_143","3_3"
"19155","98_144","3_7"
"19156","98_145","2_3"
"19157","98_146","2_3"
"19158","98_147","3_6"
"19159","98_148","3_6"
"19160","98_149","2_3"
"19161","98_150","3_3"
"19162","98_151","1_3"
"19163","98_152","1_3"
"19164","98_153","3_7"
"19165","98_154","3_7"
"19166","98_155","2_3"
"19167","98_156","2_3"
"19168","98_157","2_3"
"19169","98_158","2_3"
"19170","98_159","3_3"
"19171","98_160","2_3"
"19172","98_161","2_3"
"19173","98_162","2_3"
"19174","98_163","2_3"
"19175","98_164","2_3"
"19176","98_165","0_3"
"19177","98_166","3_6"
"19178","98_167","3_4"
"19179","98_168","3_4"
"19180","98_169","3_4"
"19181","98_170","3_4"
"19182","98_171","2_3"
"19183","98_172","2_3"
"19184","98_173","3_4"
"19185","98_174","3_4"
"19186","98_175","3_7"
"19187","98_176","3_7"
"19188","98_177","0_3"
"19189","98_178","0_3"
"19190","98_179","3_7"
"19191","98_180","3_4"
"19192","98_181","3_7"
"19193","98_182","1_3"
"19194","98_183","3_4"
"19195","98_184","3_4"
"19196","98_185","3_4"
"19197","98_186","3_4"
"19198","98_187","3_7"
"19199","98_188","3_7"
"19200","98_189","1_3"
"19201","98_190","1_3"
"19202","98_191","1_3"
"19203","98_192","1_3"
"19204","98_193","1_3"
"19205","98_194","1_3"
"19206","98_195","1_3"
"19207","98_196","1_3"
"19208","98_197","1_3"
"19209","98_198","1_3"
"19210","98_199","1_3"
"19211","98_200","1_3"
"19212","98_201","3_3"
"19213","98_202","1_3"
"19214","98_203","1_3"
"19215","98_204","1_3"
"19216","98_205","1_3"
"19217","98_206","1_3"
"19218","98_207","1_3"
"19219","98_208","1_3"
"19220","98_209","1_3"
"19221","98_210","1_3"
"19222","98_211","0_3"
"19223","98_212","0_3"
"19224","98_213","0_3"
"19225","98_214","0_3"
"19226","98_215","0_3"
"19227","98_216","0_3"
"19228","98_217","0_3"
"19229","98_218","0_3"
"19230","98_219","0_3"
"19231","98_220","0_3"
"19232","98_221","0_3"
"19233","98_222","0_3"
"19234","98_223","0_3"
"19235","98_224","0_3"
"19236","98_225","0_3"
"19237","98_226","0_3"
"19238","98_227","0_3"
"19239","98_228","0_3"
"19240","98_229","0_3"
"19241","98_230","0_3"
"19242","98_231","0_3"
"19243","98_232","0_3"
"19244","98_233","0_3"
"19245","98_234","0_3"
"19246","98_235","0_3"
"19247","98_236","0_3"
"19248","98_237","0_3"
"19249","98_238","0_3"
"19250","98_239","0_3"
"19251","98_240","0_3"
"19252","98_241","0_3"
"19253","98_242","0_3"
"19254","98_243","0_3"
"19255","98_244","0_3"
"19256","98_245","0_3"
"19257","98_246","0_3"
"19258","99_100","6_6"
"19259","99_101","5_6"
"19260","99_102","5_6"
"19261","99_103","5_6"
"19262","99_104","5_6"
"19263","99_105","1_6"
"19264","99_106","1_6"
"19265","99_107","3_6"
"19266","99_108","1_6"
"19267","99_109","5_6"
"19268","99_110","5_6"
"19269","99_111","5_6"
"19270","99_112","1_6"
"19271","99_113","1_6"
"19272","99_114","1_6"
"19273","99_115","5_6"
"19274","99_116","5_6"
"19275","99_117","5_6"
"19276","99_118","5_6"
"19277","99_119","1_6"
"19278","99_120","1_6"
"19279","99_121","6_7"
"19280","99_122","6_7"
"19281","99_123","4_6"
"19282","99_124","4_6"
"19283","99_125","3_6"
"19284","99_126","3_6"
"19285","99_127","3_6"
"19286","99_128","3_6"
"19287","99_129","3_6"
"19288","99_130","3_6"
"19289","99_131","2_6"
"19290","99_132","2_6"
"19291","99_133","3_6"
"19292","99_134","3_6"
"19293","99_135","1_6"
"19294","99_136","1_6"
"19295","99_137","6_6"
"19296","99_138","6_6"
"19297","99_139","3_6"
"19298","99_140","3_6"
"19299","99_141","6_7"
"19300","99_142","6_6"
"19301","99_143","3_6"
"19302","99_144","6_7"
"19303","99_145","2_6"
"19304","99_146","2_6"
"19305","99_147","6_6"
"19306","99_148","6_6"
"19307","99_149","2_6"
"19308","99_150","3_6"
"19309","99_151","1_6"
"19310","99_152","1_6"
"19311","99_153","6_7"
"19312","99_154","6_7"
"19313","99_155","2_6"
"19314","99_156","2_6"
"19315","99_157","2_6"
"19316","99_158","2_6"
"19317","99_159","3_6"
"19318","99_160","2_6"
"19319","99_161","2_6"
"19320","99_162","2_6"
"19321","99_163","2_6"
"19322","99_164","2_6"
"19323","99_165","0_6"
"19324","99_166","6_6"
"19325","99_167","4_6"
"19326","99_168","4_6"
"19327","99_169","4_6"
"19328","99_170","4_6"
"19329","99_171","2_6"
"19330","99_172","2_6"
"19331","99_173","4_6"
"19332","99_174","4_6"
"19333","99_175","6_7"
"19334","99_176","6_7"
"19335","99_177","0_6"
"19336","99_178","0_6"
"19337","99_179","6_7"
"19338","99_180","4_6"
"19339","99_181","6_7"
"19340","99_182","1_6"
"19341","99_183","4_6"
"19342","99_184","4_6"
"19343","99_185","4_6"
"19344","99_186","4_6"
"19345","99_187","6_7"
"19346","99_188","6_7"
"19347","99_189","1_6"
"19348","99_190","1_6"
"19349","99_191","1_6"
"19350","99_192","1_6"
"19351","99_193","1_6"
"19352","99_194","1_6"
"19353","99_195","1_6"
"19354","99_196","1_6"
"19355","99_197","1_6"
"19356","99_198","1_6"
"19357","99_199","1_6"
"19358","99_200","1_6"
"19359","99_201","3_6"
"19360","99_202","1_6"
"19361","99_203","1_6"
"19362","99_204","1_6"
"19363","99_205","1_6"
"19364","99_206","1_6"
"19365","99_207","1_6"
"19366","99_208","1_6"
"19367","99_209","1_6"
"19368","99_210","1_6"
"19369","99_211","0_6"
"19370","99_212","0_6"
"19371","99_213","0_6"
"19372","99_214","0_6"
"19373","99_215","0_6"
"19374","99_216","0_6"
"19375","99_217","0_6"
"19376","99_218","0_6"
"19377","99_219","0_6"
"19378","99_220","0_6"
"19379","99_221","0_6"
"19380","99_222","0_6"
"19381","99_223","0_6"
"19382","99_224","0_6"
"19383","99_225","0_6"
"19384","99_226","0_6"
"19385","99_227","0_6"
"19386","99_228","0_6"
"19387","99_229","0_6"
"19388","99_230","0_6"
"19389","99_231","0_6"
"19390","99_232","0_6"
"19391","99_233","0_6"
"19392","99_234","0_6"
"19393","99_235","0_6"
"19394","99_236","0_6"
"19395","99_237","0_6"
"19396","99_238","0_6"
"19397","99_239","0_6"
"19398","99_240","0_6"
"19399","99_241","0_6"
"19400","99_242","0_6"
"19401","99_243","0_6"
"19402","99_244","0_6"
"19403","99_245","0_6"
"19404","99_246","0_6"
"19405","100_101","5_6"
"19406","100_102","5_6"
"19407","100_103","5_6"
"19408","100_104","5_6"
"19409","100_105","1_6"
"19410","100_106","1_6"
"19411","100_107","3_6"
"19412","100_108","1_6"
"19413","100_109","5_6"
"19414","100_110","5_6"
"19415","100_111","5_6"
"19416","100_112","1_6"
"19417","100_113","1_6"
"19418","100_114","1_6"
"19419","100_115","5_6"
"19420","100_116","5_6"
"19421","100_117","5_6"
"19422","100_118","5_6"
"19423","100_119","1_6"
"19424","100_120","1_6"
"19425","100_121","6_7"
"19426","100_122","6_7"
"19427","100_123","4_6"
"19428","100_124","4_6"
"19429","100_125","3_6"
"19430","100_126","3_6"
"19431","100_127","3_6"
"19432","100_128","3_6"
"19433","100_129","3_6"
"19434","100_130","3_6"
"19435","100_131","2_6"
"19436","100_132","2_6"
"19437","100_133","3_6"
"19438","100_134","3_6"
"19439","100_135","1_6"
"19440","100_136","1_6"
"19441","100_137","6_6"
"19442","100_138","6_6"
"19443","100_139","3_6"
"19444","100_140","3_6"
"19445","100_141","6_7"
"19446","100_142","6_6"
"19447","100_143","3_6"
"19448","100_144","6_7"
"19449","100_145","2_6"
"19450","100_146","2_6"
"19451","100_147","6_6"
"19452","100_148","6_6"
"19453","100_149","2_6"
"19454","100_150","3_6"
"19455","100_151","1_6"
"19456","100_152","1_6"
"19457","100_153","6_7"
"19458","100_154","6_7"
"19459","100_155","2_6"
"19460","100_156","2_6"
"19461","100_157","2_6"
"19462","100_158","2_6"
"19463","100_159","3_6"
"19464","100_160","2_6"
"19465","100_161","2_6"
"19466","100_162","2_6"
"19467","100_163","2_6"
"19468","100_164","2_6"
"19469","100_165","0_6"
"19470","100_166","6_6"
"19471","100_167","4_6"
"19472","100_168","4_6"
"19473","100_169","4_6"
"19474","100_170","4_6"
"19475","100_171","2_6"
"19476","100_172","2_6"
"19477","100_173","4_6"
"19478","100_174","4_6"
"19479","100_175","6_7"
"19480","100_176","6_7"
"19481","100_177","0_6"
"19482","100_178","0_6"
"19483","100_179","6_7"
"19484","100_180","4_6"
"19485","100_181","6_7"
"19486","100_182","1_6"
"19487","100_183","4_6"
"19488","100_184","4_6"
"19489","100_185","4_6"
"19490","100_186","4_6"
"19491","100_187","6_7"
"19492","100_188","6_7"
"19493","100_189","1_6"
"19494","100_190","1_6"
"19495","100_191","1_6"
"19496","100_192","1_6"
"19497","100_193","1_6"
"19498","100_194","1_6"
"19499","100_195","1_6"
"19500","100_196","1_6"
"19501","100_197","1_6"
"19502","100_198","1_6"
"19503","100_199","1_6"
"19504","100_200","1_6"
"19505","100_201","3_6"
"19506","100_202","1_6"
"19507","100_203","1_6"
"19508","100_204","1_6"
"19509","100_205","1_6"
"19510","100_206","1_6"
"19511","100_207","1_6"
"19512","100_208","1_6"
"19513","100_209","1_6"
"19514","100_210","1_6"
"19515","100_211","0_6"
"19516","100_212","0_6"
"19517","100_213","0_6"
"19518","100_214","0_6"
"19519","100_215","0_6"
"19520","100_216","0_6"
"19521","100_217","0_6"
"19522","100_218","0_6"
"19523","100_219","0_6"
"19524","100_220","0_6"
"19525","100_221","0_6"
"19526","100_222","0_6"
"19527","100_223","0_6"
"19528","100_224","0_6"
"19529","100_225","0_6"
"19530","100_226","0_6"
"19531","100_227","0_6"
"19532","100_228","0_6"
"19533","100_229","0_6"
"19534","100_230","0_6"
"19535","100_231","0_6"
"19536","100_232","0_6"
"19537","100_233","0_6"
"19538","100_234","0_6"
"19539","100_235","0_6"
"19540","100_236","0_6"
"19541","100_237","0_6"
"19542","100_238","0_6"
"19543","100_239","0_6"
"19544","100_240","0_6"
"19545","100_241","0_6"
"19546","100_242","0_6"
"19547","100_243","0_6"
